0	0	-2.09439510239320	102.500000000000	-7.68917048075558e-15	-25.5736835487436
0	0	-1.98967534727354	116.023186754009	-8.11108627418771e-15	-32.4640913581771
0	0	-1.88495559215388	130.192535815633	-8.44413530904592e-15	-37.9031948627973
0	0	-1.78023583703422	144.852804831425	-8.68466863040931e-15	-41.8314021064018
0	0	-1.67551608191456	159.843372826190	-8.83005090487418e-15	-44.2056748283997
0	0	-1.57079632679490	175	-8.87868929381831e-15	-45
0	0	-1.46607657167524	190.156627173810	-8.83005090487418e-15	-44.2056748283996
0	0	-1.36135681655558	205.147195168575	-8.68466863040931e-15	-41.8314021064018
0	0	-1.25663706143592	219.807464184367	-8.44413530904592e-15	-37.9031948627973
0	0	-1.15191730631626	233.976813245991	-8.11108627418771e-15	-32.4640913581771
0	0	-1.04719755119660	247.500000000000	-7.68917048075558e-15	-25.5736835487436
0	0	-0.942477796076938	260.228861582409	-7.18301052647392e-15	-17.3074641843674
0	0	-0.837758040957278	272.023937922034	-6.59815200572262e-15	-7.75599969422215
0	0	-0.733038285837618	282.755999694222	-5.94100275084455e-15	2.97606207796557
0	0	-0.628318530717959	292.307464184367	-5.21876262659348e-15	14.7711384175914
0	0	-0.523598775598299	300.573683548744	-4.43934464690915e-15	27.5000000000000
0	0	-0.418879020478639	307.464091358177	-3.61128827828071e-15	41.0231867540090
0	0	-0.314159265358979	312.903194862797	-2.74366587956476e-15	55.1925358156326
0	0	-0.209439510239319	316.831402106402	-1.84598330332330e-15	69.8528048314249
0	0	-0.104719755119660	319.205674828400	-9.28075747713795e-16	84.8433728261903
0	0	0	320	0	100
0	0.104719755119660	-2.09439510239320	115.064518443457	-6.99099485453313e-15	-14.1716102863378
0	0.104719755119660	-1.98967534727354	129.233867505080	-7.32404388939134e-15	-19.6107137909579
0	0.104719755119660	-1.88495559215388	143.894136520873	-7.56457721075473e-15	-23.5389210345625
0	0.104719755119660	-1.78023583703422	158.884704515638	-7.70995948521960e-15	-25.9131937565603
0	0.104719755119660	-1.67551608191456	174.041331689448	-7.75859787416373e-15	-26.7075189281607
0	0.104719755119660	-1.57079632679490	189.197958863258	-7.70995948521960e-15	-25.9131937565603
0	0.104719755119660	-1.46607657167524	204.188526858023	-7.56457721075473e-15	-23.5389210345624
0	0.104719755119660	-1.36135681655558	218.848795873815	-7.32404388939134e-15	-19.6107137909579
0	0.104719755119660	-1.25663706143592	233.018144935439	-6.99099485453313e-15	-14.1716102863378
0	0.104719755119660	-1.15191730631626	246.541331689448	-6.56907906110100e-15	-7.28120247690424
0	0.104719755119660	-1.04719755119660	259.270193271856	-6.06291910681933e-15	0.985016887471986
0	0.104719755119660	-0.942477796076938	271.065269611482	-5.47806058606804e-15	10.5364813776172
0	0.104719755119660	-0.837758040957278	281.797331383670	-4.82091133118997e-15	21.2685431498049
0	0.104719755119660	-0.733038285837618	291.348795873815	-4.09867120693890e-15	33.0636194894308
0	0.104719755119660	-0.628318530717959	299.615015238191	-3.31925322725458e-15	45.7924810718394
0	0.104719755119660	-0.523598775598299	306.505423047625	-2.49119685862612e-15	59.3156678258484
0	0.104719755119660	-0.418879020478639	311.944526552245	-1.62357445991018e-15	73.4850168874720
0	0.104719755119660	-0.314159265358979	315.872733795850	-7.25891883668722e-16	88.1452859032642
0	0.104719755119660	-0.209439510239319	318.247006517847	1.92015671940786e-16	103.135853898030
0	0.104719755119660	-0.104719755119660	319.041331689448	1.12009141965458e-15	118.292481071839
0	0.104719755119660	0	318.247006517847	2.04816716736838e-15	133.449108245649
0	0.209439510239320	-2.09439510239320	126.368365944049	-6.21622442572469e-15	-1.51864896968939
0	0.209439510239320	-1.98967534727354	141.028634959841	-6.45675774708808e-15	-5.44685621329393
